seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13145,2025,NOR.1,22165,382873,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,2025-06-03 04:45:59
13145,2025,NOR.1,22165,382874,7,7,3,2,1,0,0,0,0,1,4,1,0,0,4,2025-06-03 04:45:59
13145,2025,NOR.1,9811,383882,9,6,5,5,1,0,0,1,0,4,7,1,0,0,10,2025-06-03 04:46:01
13145,2025,NOR.1,620,383883,4,4,1,0,1,0,0,0,0,0,1,0,0,0,1,2025-06-03 04:46:00
13145,2025,NOR.1,3327,383887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:58
13145,2025,NOR.1,9811,385043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:01
13145,2025,NOR.1,5002,386209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:01
13145,2025,NOR.1,510,386923,4,4,0,1,0,0,0,0,0,0,3,0,0,0,2,2025-06-03 04:46:03
13145,2025,NOR.1,2980,387380,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,2025-06-03 04:45:57
13145,2025,NOR.1,21380,387382,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:58
13145,2025,NOR.1,5270,387436,8,8,0,2,0,0,0,1,0,1,4,0,0,0,4,2025-06-03 04:46:02
13145,2025,NOR.1,438,387445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:00
13145,2025,NOR.1,5002,387783,7,5,5,3,1,0,0,1,0,2,7,0,0,0,3,2025-06-03 04:46:01
13145,2025,NOR.1,5002,388142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-28 04:49:26
13145,2025,NOR.1,3279,388439,7,7,1,1,0,0,0,0,0,5,6,1,0,0,1,2025-06-03 04:46:00
13145,2025,NOR.1,3039,388855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-29 04:51:37
13145,2025,NOR.1,3279,390377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-24 04:55:25
13145,2025,NOR.1,5002,390697,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:46:01
13145,2025,NOR.1,5002,390698,5,4,4,2,1,0,0,0,0,1,6,0,0,0,2,2025-06-03 04:46:01
